atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2060070658,1171010400,C03,A1,6/0,275000,171,437,북향,37.509087,127.107357,송파동석촌호수인접 다세대통매 현금실8억으로인수 석촌역8호9호선역세권,"['10년이내', '역세권', '방네개이상', '화장실네개이상']",알찬공인중개사
2060118133,1171010500,C02,A1,2/6,30000,35,29,남서향,37.498732,127.101528,"9호선라인 석촌고분역 도보6분거리,인근에 초,중,고 위치,잠실생활권.","['10년이내', '소형평수', '방두개', '화장실한개']",가락공인중개사
2060075378,1171011200,A01,A1,고/23,125000,124,84,남서향,37.507353,127.137193,전망좋아요 입주 깨끗해요.  ,"['4년이내', '방세개', '화장실두개', '고층']",중앙공인중개사사무소
2060124984,1171010600,C03,A1,5/0,385000,259,517,남향,37.500936,127.095452,삼전동 남향 2013년준신축승강기있는 다세대통매 9호선전철 역세권,"['10년이내', '역세권', '주차가능', '엘리베이터']",알찬공인중개사
2060031440,1171010200,A01,A1,고/14,200000,108,82,,37.52177,127.1012,조합설립인가 투자환영 잠실나루5분,"['25년이상', '역세권', '대단지', '방세개']",우선공인중개사사무소
2059887580,1171010900,A01,A1,고/15,101000,70,51,남향,37.474658,127.140367,"남향 실매물,전망특 로얄동층 위례광장역1분,짧은세안고","['10년이내', '대단지', '방두개', '화장실한개']",우리공인중개사사무소
2060051416,1171011200,D03,A1,6/0,550000,271,814,,37.506662,127.130024,중대로변 한면에 접한 정방형의 지형으로 가시성시인성이 뛰어난 물건,['역세권'],엠스부동산중개
2059886182,1171010700,A01,A1,고/21,195000,108,84,남향,37.496527,127.107547,급매.인기타입.채광.뷰탁트임.전세안고,"['2년이내', '대단지', '급매', '방세개']",베스트공인중개사사무소
2059887103,1171010100,A01,A1,고/32,210000,110,84,남향,37.509325,127.091582,"남향,앞트여있어전망좋은집.확장,입주","['15년이내', '대단지', '방세개', '화장실두개']",복음부동산
2059913345,1171010900,A01,A1,저/25,110000,85,59,남동향,37.478754,127.13988,25B 입주 4BAY 방3  화2 깨끗,"['10년이내', '대단지', '방세개', '화장실두개']",비발디공인중개사사무소
2059932065,1171011200,D05,A1,4/0,200000,145,277,남동향,37.506582,127.128943,전속 물건 .주인이 의뢰 하심.거주 하시면서 월세 받으세요.,"['역세권', '방네개이상', '화장실두개', '주차가능']",황금공인중개사사무소
2060041501,1171011100,A01,A1,고/12,115000,106,84,남동향,37.512746,127.118371,올리모델링.트리플역세권.실입주가능.방산학군.남향.방3화2.베란다.,"['25년이내', '역세권', '방세개']",국민공인중개사사무소
2059886824,1171010100,A01,A1,저/30,255000,143,114,남서향,37.510911,127.092262,"입주,로얄층,확장,전망좋은집.","['15년이내', '대단지', '대형평수', '방네개이상']",복음부동산
2059919987,1171011100,A01,A1,중/6,55000,70,63,남동향,37.510675,127.119798,3베이구조 아주 깨끗 채광굿,"['15년이내', '방세개', '화장실한개', '중층']",국제부동산공인중개사사무소
2059895643,1171010500,A01,A1,고/21,32500,29,15,북향,37.506555,127.100381,석촌호수 고층 조망권 풀옵션 복층 원룸 전세안고 매매,"['10년이내', '복층', '소형평수', '방한개']",롯데월드공인중개사사무소
2060040944,1171010900,A01,A1,저/20,140000,112,84,남향,37.478806,127.132168,입주매물 장지역세권 선호타입 집깨끗,"['10년이내', '방세개', '화장실두개', '세대당1대']",위례신도시공인중개사사무소
2059913417,1171010900,A01,A1,중/25,112000,85,59,남서향,37.478786,127.139235,25B 입주 방3 화2 트인뷰 굿,"['10년이내', '대단지', '방세개', '화장실두개']",비발디공인중개사사무소
2059909784,1171011300,A01,A1,고/32,150000,111,84,,37.494238,127.150189,"34p. 전세안고매수, 고층뷰최고, 마천역세권 새아파트","['2년이내', '역세권', '대단지', '방세개']",다온공인중개사사무소
2059887456,1171010100,A01,A1,중/29,215000,110,84,남서향,37.511361,127.091365,"로얄동,층, 남향, 올확장,  입주","['15년이내', '대단지', '방세개', '화장실두개']",복음부동산
2059912952,1171010900,A01,A1,고/25,93000,74,51,남동향,37.479642,127.139214,22P 로얄동 로얄층 단지광장뷰 굿 깨끗 방2 화1,"['10년이내', '대단지', '방두개', '화장실한개']",비발디공인중개사사무소
2059912290,1171010100,A01,A1,고/24,235000,109,84,남향,37.512625,127.084721,ㅣ초 역세권ㅣ올확장ㅣ입주ㅣ선호B형ㅣ,"['15년이내', '역세권', '대단지', '방세개']",삼성공인중개사사무소
2059923363,1171011300,C03,A1,2/-1,58000,96,145,,37.49426,127.141084,거여역 도보3분 투자 및 실거주용 리모델링요함,['역세권'],럭키공인중개사
