atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2059551453,1120011100,A01,A1,1/15,88000,82,59,남향,37.550302,127.015712,금호역  남향  실재높이 4충이상  전체최근수리  입주가능,"['25년이상', '역세권', '대단지', '1층']",조은집공인중개사사무소
2059670608,1120011400,A01,A1,16/22,150000,107,84,남향,37.54756,127.04809,"입주가능,남향,로얄층,전망굿,초역세권","['25년이내', '역세권', '방세개', '화장실두개']",가나부동산공인중개사사무소
2059588074,1120010500,A01,A1,4/7,23500,23,14,,37.563586,127.039093,세안고 매매가능,"['10년이내', '역세권', '소형평수', '방한개']",삼성부동산공인중개사
2059664171,1120010700,A01,A1,3/25,125000,108,84,남동향,37.556142,127.029036,이화전속 공동중개가능 정상입주 행현초배정 작은방확장,"['25년이내', '역세권', '대단지', '방세개']",이화공인중개사사무소
2059541488,1120011300,A01,A1,6/9,195000,139,114,남동향,37.538862,127.016168,아름다운한강뷰를 볼수있는 입주가능한매물,"['25년이내', '역세권', '대형평수', '방네개이상']",현대공인중개사사무소
2059626322,1120011400,A01,A1,1/19,100000,107,84,남향,37.545565,127.04797,내부깨끗 뚝섬역근접 전세안고,"['25년이내', '역세권', '1층', '방세개']",동서울공인중개사
2059645012,1120011400,A01,A1,9/22,170000,109,84,남향,37.539938,127.045111,입주가능 편안하게 한강 공원조망 남향,"['25년이내', '역세권', '방세개', '화장실두개']",서울숲트리마제공인중개사사무소
2060810249,1120010700,A01,A1,12/19,150000,142,114,남동향,37.555031,127.037482,정상입주 올확장 전망 굿,"['25년이내', '대단지', '대형평수', '방네개이상']",성공공인중개사사무소
2060762689,1120011100,A01,A1,12/22,125000,108,84,남동향,37.550099,127.021736,02 2291 5500 트인뷰 기본형 세안고,"['10년이내', '역세권', '방세개', '화장실두개']",금호힐스테이트공인중개사사무소
2060809429,1120010700,A01,A1,5/21,100000,81,59,남동향,37.555961,127.035456,세안고 올확장,"['25년이내', '대단지', '방세개', '화장실두개']",성공공인중개사사무소
2060755534,1120010700,A01,A1,7/24,137000,142,114,남서향,37.554733,127.037373,조용한 동으로 깨끗합니다 정상입주가능,"['25년이내', '대단지', '대형평수', '방네개이상']",푸른공인중개사사무소
2060809632,1120010700,A01,A1,7/25,105000,81,59,남서향,37.555153,127.034719,정상입주 특올수리 전망 굿,"['25년이내', '올수리', '대단지', '방세개']",성공공인중개사사무소
2060754146,1120010800,A01,A1,6/19,103000,79,59,남서향,37.55383,127.03509,올수리 채광좋고 전세안고가능합니다,"['25년이내', '올수리', '역세권', '대단지']",푸른공인중개사사무소
2060369467,1120011000,A01,A1,고/21,140000,81,59,동향,37.555596,127.019244,"전속,최고의공원뷰,보시면반해요,풀옵션,입주가능","['10년이내', '역세권', '대단지', '방세개']",파크힐공인중개사사무소
2060752167,1120010200,A01,A1,9/15,150000,110,84,남향,37.568038,127.026018,33p 입주가능 정남향 판상형 가성비 최강매물 ,"['10년이내', '역세권', '대단지']",텐즈공인중개사사무소
2060389998,1120010200,A01,A1,저/15,170000,109,84,,37.566481,127.028377,"상왕십리역3분, 판상형, 확장, 에어컨, 실입주협의","['4년이내', '역세권', '대단지']",노블리안공인중개사사무소
2060514284,1120010700,A01,A1,중/35,169000,110,84,남동향,37.556871,127.038794,서리자 입주가능 남동향,"['4년이내', '역세권', '대단지']",퍼스트기린공인중개사사무소
2060731033,1120010700,A01,A1,17/22,125000,108,84,남동향,37.555176,127.036428,"조용한 동,세끼고 매매함","['25년이내', '대단지', '방세개', '화장실두개']",소망공인중개사사무소
2059416578,1120010200,A01,A1,16/28,170000,116,84,,37.565312,127.029566,2297 7001 35P 입주가능한 선호하는 판상형에어컨3대강추,"['4년이내', '역세권', '대단지', '방세개']",행운공인중개사사무소
2059572998,1120010900,A01,A1,6/20,120000,110,84,동향,37.55209,127.02816,"2293  1100, 전체수리했습니다, 입주가능합니다.","['25년이내', '대단지', '방세개', '화장실두개']",21세기공인중개사사무소
2059436631,1120010200,A01,A1,1/8,145000,78,59,,37.565965,127.026754,2297 7001 26P 주인직접매물 판상형구조 초역세권내집마련하세요강추,"['4년이내', '역세권', '대단지', '1층']",행운공인중개사사무소
2059637717,1120011400,C03,A1,2/-1,200000,93,106,남동향,37.538252,127.046412,재개발 단독주택 입주가능 매매,"['방네개이상', '화장실두개', '주차가능', '남동향']",부동산플러스공인
2059626920,1120010900,A01,A1,14/21,135000,86,59,남서향,37.554472,127.024235,전세낀매물 ㅣ 에어컨4개옵션 ㅣ 상태최상,"['2년이내', '역세권', '대단지', '방세개']",우리공인중개사사무소
2059613033,1120011500,C02,A1,1/5,305000,22,14,,37.5498,127.053911,급매.원룸빌딩.통급매.13억2천매수가.역세권대학교인접.수익형,"['10년이내', '1층', '급매', '소형평수']",행복공인중개사사무소
2059589920,1120011300,D02,A1,3/5,35000,105,51,,37.543275,127.011569,재건축추진중인 극동아파트 단지내상가,"['25년이상', '주차가능', '총5층']",이레공인중개사사무소
2059653794,1120011500,A02,A1,4/10,45000,122,84,남향,37.546113,127.061203,"성수역역세권, 남향, 방3, 깔끔한오피스텔","['15년이내', '역세권', '방세개', '화장실한개']",청솔공인중개사사무소
2059652335,1120010800,C02,A1,3/4,24000,70,57,,37.553097,127.030104,"2293  1100, 전체수리, 방3 화1, 전세1.4억 만기22년11월","['역세권', '방세개', '화장실한개', '총4층']",21세기공인중개사사무소
2059571006,1120010700,C03,A1,3/0,82000,126,99,남동향,37.559558,127.028799,"갭투 또는 내년2월 입주, 가칭 행당8구역내 ,행당역6분","['25년이내', '역세권', '방네개이상', '화장실세개']",대성공인
2060834096,1120010200,A02,A1,중/25,31500,69,31,북향,37.56542,127.025126,2299.1700급매 임대사업자 100095만원 월세승계 ,"['4년이내', '역세권', '급매']",파랑새공인중개사사무소
2060817043,1120011300,A01,A1,저/15,170000,111,84,남서향,37.545505,127.013126,추천 2293 0330 최고산조망 확장형 시스템에어컨,"['10년이내', '역세권', '확장형', '대단지']",옥수리버젠공인중개사사무소
2060816718,1120010200,A02,A1,고/25,35000,73,32,남향,37.56542,127.025126,"파노라마뷰,슬라이딩도어,에어컨유,자주식주차,전세승계조건","['4년이내', '역세권', '방한개', '화장실한개']",에이스공인중개사사무소
2060803840,1120011300,A01,A1,중/13,154000,82,59,동향,37.548347,127.014765,"확장형, 트인조망, 입주가능, 풀에어컨, 추천매물","['4년이내', '역세권', '확장형', '대단지']",리버젠힐부동산공인중개사사무소
2060786713,1120011400,A01,A1,중/46,450000,204,152,남동향,37.538151,127.044793,62. 집주인확인. 입주가능매매. 한강뷰. 파노라마,"['4년이내', '대형평수', '방세개']",아크로서울포레스트공인중개사사무소
2060751878,1120011000,A01,A1,저/20,125000,85,59,남서향,37.550597,127.025283,"입주가능한 귀한 25매매, 개방감 있는집, 거실확장, 주인거주로 상태최상","['10년이내', '방세개', '화장실두개', '세대당1대']",OK부동산공인중개사사무소
2060794155,1120011400,A01,A1,고/46,420000,185,136,남향,37.538151,127.044793,직접.전속매물 56p 파노라마한강뷰.전세안고,"['4년이내', '대형평수', '방세개']",트리마제단지내부동산공인중개사사무소
2060768959,1120011300,A01,A1,중/18,175000,107,84,남향,37.548757,127.013085,입주협의.남향.로얄타잎,"['4년이내', '역세권', '대단지', '방세개']",가나공인중개사사무소
2060778852,1120010700,A03,A1,저/38,165000,130,92,남서향,37.555873,127.040109,올수리 에어컨풀 앞 트여있고 밝은 집,"['10년이내', '올수리', '역세권', '방세개']",단지내우리공인중개사사무소
2060794328,1120011400,A01,A1,중/47,290000,126,84,남향,37.539078,127.045212,직접.전속매물 38p 입주가능.한강뷰.예뻐요,"['4년이내', '방세개', '화장실두개']",트리마제단지내부동산공인중개사사무소
2060775115,1120011300,A01,A1,고/16,155000,83,59,남동향,37.548777,127.014431,21년1월입주가능 초역세권 트인전망 시스템에어콘,"['4년이내', '역세권', '대단지', '방세개']",소망공인중개사사무소
2060787009,1120011100,A01,A1,고/15,95000,82,59,남향,37.550302,127.015712,내부깔끔 ㅣ 남향집 ㅣ 전망굿,"['25년이상', '역세권', '대단지', '방두개']",우리공인중개사사무소
2060777720,1120010200,A01,A1,중/25,160000,110,84,남향,37.569179,127.028867,직접매물 남향 판상형 세안고 로얄층으로 멋진뷰,"['10년이내', '대단지', '방세개']",명성공인중개사사무소
2060782988,1120010500,A01,A1,저/18,95000,106,84,남향,37.56915,127.044025,"청계천,마장초,중인접한중층 살기좋은아파트","['25년이내', '역세권', '방세개', '화장실두개']",부동산정보뱅크
2060750295,1120011400,A01,A1,고/47,280000,124,84,남향,37.539078,127.045212,"한강조망,세끼고,서울숲뷰","['4년이내', '방세개', '화장실두개']",한강트리마제공인중개사사무소
2060794861,1120011400,A01,A1,저/47,250000,124,84,남향,37.539078,127.045212,직접.전속매물 38p 정원뷰.전세안고.추천해요,"['4년이내', '방세개', '화장실두개']",트리마제단지내부동산공인중개사사무소
2060771953,1120011500,A01,A1,중/21,137000,103,81,남향,37.54576,127.056568,성수역2분거리 올확장 상태좋음,"['25년이내', '역세권', '방세개', '화장실두개']",롯데파크으뜸공인
2060749045,1120011400,A01,A1,저/46,350000,189,140,남향,37.538151,127.044793,"57.단지내110호 입점,한강뷰,입주가능매매","['4년이내', '대형평수', '방세개']",제이앤드공인중개사사무소
2060744824,1120011400,A01,A1,저/45,280000,128,84,남서향,37.539335,127.044703,"38C 단지내입점,02 499 4900,파노라마한강뷰","['4년이내', '역세권', '방세개']",제이앤드공인중개사사무소
2060773151,1120011500,A01,A1,저/17,130000,127,104,남향,37.546826,127.056894,38P 남향 성수역3분거리 입주가,"['25년이내', '역세권', '방네개이상', '화장실두개']",롯데파크으뜸공인
2060795581,1120010200,A01,A1,중/8,135000,78,59,남향,37.565965,127.026754,입주.남향.구조좋은 인기타입,"['4년이내', '역세권', '대단지', '방세개']",소나무공인중개사사무소
2060778651,1120010700,A03,A1,중/40,148000,120,84,북동향,37.556566,127.04002,트인시야 왕십리역세권 시스템에어컨,"['10년이내', '역세권', '방세개', '화장실두개']",단지내우리공인중개사사무소
2060788831,1120011300,A01,A1,저/12,180000,111,84,남향,37.544165,127.014218,"상가 추천동,정남향,확장형,맞춤입주","['10년이내', '역세권', '확장형']",명성래미안파크공인
2060741610,1120011400,A01,A1,중/47,280000,124,84,남서향,37.539078,127.045212,"38.단지내상가110호,024994900,실입주가능매매","['4년이내', '방세개', '화장실두개']",제이앤드공인중개사사무소
2060508394,1120010700,A01,A1,15/24,130000,108,84,남향,37.555688,127.036297,"올확장,트인시야,선호동,입주협의 입니다.","['25년이내', '대단지', '방세개', '화장실두개']",하나공인중개사사무소
